N_node,Soma_surface,N_stem,Number_of_Nodes,Soma_Surface,Number_of_Stems,Number_of_Bifurcations,Number_of_Branches,Number_of_Tips,Overall_Width,Overall_Height,Overall_Depth,Average_Diameter,Total_Length,Total_Surface,Total_Volume,Max_Euclidean_Distance,Max_Path_Distance,Max_Branch_Order,Average_Contraction,Average_Fragmentation,Average_PD_Ratio,Avg_Bif_Angle_Local,Avg_Bif_Angle_Remote,Hausdorff_Dimension,Name,PlateID,WellID
132.0,4536.459792,3.0,132.0,4536.46,3.0,4.0,9.0,6.0,528.97,414.507,0.0,10.8458,1260.49,41168.9,138177.0,362.674,383.919,3.0,0.966835,13.5556,0.879674,85.2803,89.7434,0.997306,segment_0063_app2.swc,Xu_BA071_CP_2,A01
31.0,7238.229474,2.0,31.0,7238.23,2.0,1.0,2.0,2.0,37.6635,275.873,0.0,28.7267,288.935,26419.7,209465.0,148.463,159.914,1.0,0.958835,14.0,1.0,151.073,177.477,0.979679,segment_0215_app2.swc,Xu_BA071_CP_2,A01
50.0,17203.361371,3.0,50.0,17203.4,3.0,1.0,3.0,3.0,259.623,316.569,0.0,30.2651,463.164,41551.8,386092.0,336.74,340.667,1.0,0.994488,15.3333,0.990273,103.926,109.276,0.974987,segment_0083_app2.swc,Xu_BA071_CP_2,A01
65.0,4071.504079,3.0,65.0,4071.5,3.0,3.0,7.0,5.0,183.915,347.086,0.0,9.98069,593.082,17395.4,55490.9,222.758,226.098,2.0,0.988029,8.14286,0.857549,101.162,74.403,1.02875,segment_0205_app2.swc,Xu_BA071_CP_2,A01
65.0,3631.681108,2.0,65.0,3631.68,2.0,1.0,2.0,2.0,556.188,170.294,0.0,7.96598,625.846,15033.6,38537.6,367.357,393.452,1.0,0.935742,31.0,0.924571,155.814,155.272,0.987187,segment_0329_app2.swc,Xu_BA071_CP_2,A01
88.0,5026.548246,3.0,88.0,5026.55,3.0,5.0,11.0,7.0,275.715,328.219,0.0,11.0832,809.845,26083.3,95327.0,276.98,295.392,3.0,0.982366,6.90909,0.850773,70.3784,90.3897,1.02176,segment_0254_app2.swc,Xu_BA071_CP_2,A01
53.0,2463.00864,2.0,53.0,2463.01,2.0,1.0,2.0,2.0,287.992,348.354,0.0,10.5092,510.8,16834.6,60105.8,260.868,286.306,1.0,0.9342,25.0,1.00739,172.809,133.973,0.961195,segment_0107_app2.swc,Xu_BA071_CP_2,A01
107.0,4071.504079,3.0,107.0,4071.5,3.0,2.0,5.0,4.0,406.751,623.512,0.0,10.7195,1026.4,33520.3,108982.0,447.724,455.641,2.0,0.97312,20.2,1.01711,92.4496,83.678,1.0177,segment_0108_app2.swc,Xu_BA071_CP_2,A01
66.0,3216.990877,2.0,66.0,3216.99,2.0,1.0,2.0,2.0,67.3481,589.803,0.0,13.0605,633.218,25575.6,99123.0,299.333,329.668,1.0,0.943769,31.5,0.985506,177.155,164.53,0.963269,segment_0156_app2.swc,Xu_BA071_CP_2,A01
42.0,5026.548246,2.0,42.0,5026.55,2.0,2.0,4.0,3.0,203.156,221.558,0.0,13.6085,392.93,16502.0,73297.3,274.89,304.467,2.0,0.955337,9.25,0.835356,89.9152,95.5821,0.939837,segment_0361_app2.swc,Xu_BA071_CP_2,A01
87.0,3216.990877,2.0,87.0,3216.99,2.0,1.0,2.0,2.0,771.927,327.839,0.0,11.1832,849.997,29797.4,110958.0,690.735,696.071,1.0,0.989108,42.0,0.9375,154.012,165.766,0.98158,segment_0101_app2.swc,Xu_BA071_CP_2,A01
58.0,3216.990877,2.0,58.0,3216.99,2.0,2.0,4.0,3.0,190.76,359.328,0.0,10.3018,549.503,17657.6,58792.1,298.755,339.388,2.0,0.978621,13.25,0.789449,130.668,169.579,1.02397,segment_0244_app2.swc,Xu_BA071_CP_2,A01
65.0,11309.733553,3.0,65.0,11309.7,3.0,1.0,3.0,3.0,243.445,350.083,0.0,32.539,619.395,62914.9,552474.0,328.377,333.019,1.0,0.926604,20.3333,0.989194,48.4353,48.1256,0.98708,segment_0368_app2.swc,Xu_BA071_CP_2,A01
50.0,7238.229474,4.0,50.0,7238.23,4.0,1.0,4.0,4.0,128.125,296.332,0.0,18.5517,467.056,26018.9,150523.0,239.615,262.953,1.0,0.964812,11.25,0.939835,46.5487,109.486,0.994344,segment_0407_app2.swc,Xu_BA071_CP_2,A01
51.0,9852.034562,1.0,51.0,9852.03,1.0,0.0,1.0,1.0,340.678,204.712,0.0,19.7516,497.247,31469.8,169863.0,361.18,497.247,1.0,0.726358,49.0,0.778193,,,0.994555,segment_0377_app2.swc,Xu_BA071_CP_2,A01
95.0,16286.016316,2.0,95.0,16286.0,2.0,3.0,6.0,4.0,331.887,347.941,0.0,18.9325,905.717,49864.1,408739.0,289.695,294.887,3.0,0.982517,14.6667,0.966894,73.8318,111.617,0.993524,segment_0159_app2.swc,Xu_BA071_CP_2,A01
38.0,4071.504079,2.0,38.0,4071.5,2.0,1.0,2.0,2.0,212.382,273.902,0.0,15.7114,356.89,17398.1,82769.3,214.988,217.26,1.0,0.981976,17.5,0.968811,161.431,161.252,0.94906,segment_0032_app2.swc,Xu_BA071_CP_2,A01
142.0,10568.317687,2.0,142.0,10568.3,2.0,5.0,10.0,6.0,546.249,520.801,0.0,15.4744,1348.95,60670.7,389562.0,472.957,542.927,3.0,0.938814,13.1,1.04148,67.1039,93.9663,1.03505,segment_0065_app2.swc,Xu_BA071_CP_2,A01
41.0,5026.548246,3.0,41.0,5026.55,3.0,1.0,3.0,3.0,279.751,115.524,0.0,11.702,385.963,13661.1,52567.1,175.816,181.643,1.0,0.986809,12.3333,0.838603,146.34,178.467,1.01451,segment_0381_app2.swc,Xu_BA071_CP_2,A01
24.0,3216.990877,3.0,24.0,3216.99,3.0,2.0,5.0,4.0,56.1835,127.709,0.0,15.7137,211.422,10311.9,46270.6,92.1459,97.3809,2.0,0.996172,3.6,0.813799,121.164,125.433,1.08406,segment_0213_app2.swc,Xu_BA071_CP_2,A01
43.0,2123.716634,2.0,43.0,2123.72,2.0,3.0,6.0,4.0,232.117,135.407,0.0,10.735,391.101,12941.2,43913.3,189.247,213.263,2.0,0.983801,6.0,0.951405,107.049,147.024,0.951351,segment_0146_app2.swc,Xu_BA071_CP_2,A01
135.0,2463.00864,2.0,135.0,2463.01,2.0,6.0,12.0,7.0,515.641,443.789,0.0,9.99758,1265.21,38385.2,117754.0,418.755,495.811,5.0,0.960019,10.1667,0.984944,88.9257,117.6,1.04032,segment_0149_app2.swc,Xu_BA071_CP_2,A01
57.0,9160.884178,2.0,57.0,9160.88,2.0,1.0,2.0,2.0,131.227,459.293,0.0,12.5317,553.865,21750.7,117244.0,453.769,525.233,1.0,0.928781,27.0,0.91455,168.585,103.359,1.00523,segment_0203_app2.swc,Xu_BA071_CP_2,A01
93.0,4536.459792,3.0,93.0,4536.46,3.0,3.0,7.0,5.0,328.192,347.875,0.0,11.2415,878.908,30300.0,109527.0,274.455,284.775,3.0,0.969694,12.1429,0.944924,80.7196,58.297,1.01766,segment_0391_app2.swc,Xu_BA071_CP_2,A01
74.0,6647.610055,3.0,74.0,6647.61,3.0,2.0,5.0,4.0,326.768,384.327,0.0,17.5227,692.594,37156.5,206084.0,303.618,319.981,2.0,0.973027,13.6,0.971759,112.905,84.7158,0.996921,segment_0330_app2.swc,Xu_BA071_CP_2,A01
30.0,3631.681108,2.0,30.0,3631.68,2.0,2.0,4.0,3.0,206.989,150.051,0.0,10.7193,272.153,9051.72,30624.3,180.032,181.894,2.0,0.993214,6.25,0.882354,119.185,115.422,0.944908,segment_0022_app2.swc,Xu_BA071_CP_2,A01
149.0,6647.610055,2.0,149.0,6647.61,2.0,5.0,10.0,6.0,796.578,478.492,0.0,17.5413,1425.54,78615.3,430263.0,777.098,835.168,4.0,0.973243,13.8,0.888741,88.9892,74.1948,0.997143,segment_0378_app2.swc,Xu_BA071_CP_2,A01
44.0,2123.716634,2.0,44.0,2123.72,2.0,1.0,2.0,2.0,365.83,177.471,0.0,11.5696,419.008,15231.5,52134.3,240.551,243.916,1.0,0.973231,20.5,0.923077,163.422,168.248,0.973679,segment_0274_app2.swc,Xu_BA071_CP_2,A01
70.0,2123.716634,2.0,70.0,2123.72,2.0,1.0,2.0,2.0,251.079,511.365,0.0,7.86966,678.837,16580.0,41031.3,380.32,405.075,1.0,0.953783,33.5,0.923077,180.0,107.019,0.99908,segment_0075_app2.swc,Xu_BA071_CP_2,A01
69.0,3216.990877,2.0,69.0,3216.99,2.0,3.0,6.0,4.0,277.762,292.404,0.0,11.5163,633.903,22357.5,79181.4,282.853,322.039,2.0,0.957177,10.3333,0.923043,97.3819,111.301,1.04273,segment_0179_app2.swc,Xu_BA071_CP_2,A01
47.0,2463.00864,2.0,47.0,2463.01,2.0,1.0,2.0,2.0,200.036,381.327,0.0,11.6056,446.392,16108.4,50907.8,265.436,286.041,1.0,0.959913,22.0,0.950429,172.903,168.492,0.981887,segment_0093_app2.swc,Xu_BA071_CP_2,A01
58.0,3216.990877,3.0,58.0,3216.99,3.0,1.0,3.0,3.0,239.922,332.951,0.0,9.88061,550.482,16386.0,49126.9,231.785,243.591,1.0,0.98026,18.0,0.917708,142.912,110.451,1.03475,segment_0176_app2.swc,Xu_BA071_CP_2,A01
19.0,5026.548246,2.0,19.0,5026.55,2.0,1.0,2.0,2.0,153.208,60.9125,0.0,21.7335,170.634,11846.3,75268.4,103.346,103.715,1.0,0.988402,8.0,1.0,179.171,154.106,0.983417,segment_0111_app2.swc,Xu_BA071_CP_2,A01
43.0,6082.123377,3.0,43.0,6082.12,3.0,2.0,5.0,4.0,164.997,213.929,0.0,13.9454,388.388,15807.0,77183.5,157.254,202.971,2.0,0.934968,7.4,0.9083,116.229,89.7256,1.00718,segment_0417_app2.swc,Xu_BA071_CP_2,A01
77.0,11309.733553,3.0,77.0,11309.7,3.0,2.0,5.0,4.0,334.053,385.678,0.0,20.3951,742.104,46944.2,327127.0,392.815,441.472,2.0,0.952772,14.2,0.904267,59.9548,84.4825,0.97617,segment_0169_app2.swc,Xu_BA071_CP_2,A01
191.0,5026.548246,3.0,191.0,5026.55,3.0,4.0,9.0,6.0,454.5,874.646,0.0,9.06649,1839.68,48225.8,155463.0,684.665,705.647,3.0,0.974702,20.1111,0.905869,79.3391,77.4385,1.06118,segment_0347_app2.swc,Xu_BA071_CP_2,A01
40.0,2827.433388,2.0,40.0,2827.43,2.0,3.0,6.0,4.0,197.484,174.233,0.0,11.3585,353.285,12354.3,45449.1,171.46,189.235,2.0,0.973479,5.5,0.873611,95.0049,128.887,0.984146,segment_0055_app2.swc,Xu_BA071_CP_2,A01
55.0,2827.433388,2.0,55.0,2827.43,2.0,1.0,2.0,2.0,464.004,224.072,0.0,11.0951,530.891,18450.0,70974.6,361.973,364.563,1.0,0.984775,26.0,0.97816,179.87,155.884,1.01519,segment_0121_app2.swc,Xu_BA071_CP_2,A01
65.0,3631.681108,2.0,65.0,3631.68,2.0,1.0,2.0,2.0,611.308,89.2116,0.0,12.1971,625.324,23561.2,81890.7,425.851,428.203,1.0,0.991679,31.0,0.967371,179.748,167.164,0.986796,segment_0292_app2.swc,Xu_BA071_CP_2,A01
41.0,3631.681108,2.0,41.0,3631.68,2.0,1.0,2.0,2.0,59.8838,377.863,0.0,11.1012,387.064,13118.2,43509.9,224.178,225.811,1.0,0.993382,19.0,0.911765,168.795,168.49,1.01761,segment_0190_app2.swc,Xu_BA071_CP_2,A01
10.0,1520.530844,3.0,10.0,1520.53,3.0,2.0,5.0,4.0,25.0,38.6242,0.0,12.0625,70.1559,2677.31,9952.65,25.8439,27.477,2.0,0.984416,0.8,0.751135,95.1556,90.8843,0.0,segment_0002_app2.swc,Xu_BA071_CP_2,A01
71.0,5026.548246,2.0,71.0,5026.55,2.0,1.0,2.0,2.0,225.254,573.38,0.0,11.9406,688.531,25432.2,95266.3,372.331,397.061,1.0,0.952359,34.0,0.967455,172.996,127.424,0.992356,segment_0358_app2.swc,Xu_BA071_CP_2,A01
50.0,4071.504079,2.0,50.0,4071.5,2.0,1.0,2.0,2.0,71.6657,439.426,0.0,10.8322,481.964,16450.0,58611.6,322.841,334.501,1.0,0.924311,23.5,0.881878,164.272,156.311,0.948756,segment_0348_app2.swc,Xu_BA071_CP_2,A01
82.0,3631.681108,2.0,82.0,3631.68,2.0,1.0,2.0,2.0,306.519,553.249,0.0,8.05015,798.595,19902.8,52531.8,446.03,534.234,1.0,0.911396,39.5,0.896829,137.625,108.126,1.0313,segment_0320_app2.swc,Xu_BA071_CP_2,A01
75.0,6082.123377,3.0,75.0,6082.12,3.0,4.0,9.0,6.0,225.871,333.358,0.0,12.0911,681.347,23217.0,96507.1,235.188,243.202,3.0,0.981163,7.22222,0.86617,82.2694,78.645,0.992643,segment_0131_app2.swc,Xu_BA071_CP_2,A01
95.0,4536.459792,3.0,95.0,4536.46,3.0,2.0,5.0,4.0,282.657,575.008,0.0,11.8648,914.134,33822.1,136334.0,311.928,346.19,2.0,0.959963,17.8,0.941747,124.878,137.349,1.01465,segment_0012_app2.swc,Xu_BA071_CP_2,A01
105.0,6082.123377,2.0,105.0,6082.12,2.0,1.0,2.0,2.0,872.127,290.401,0.0,10.2672,1025.72,32261.0,130106.0,667.499,801.804,1.0,0.903086,51.0,0.979993,151.696,175.68,0.988249,segment_0282_app2.swc,Xu_BA071_CP_2,A01
90.0,5026.548246,3.0,90.0,5026.55,3.0,3.0,7.0,5.0,234.61,434.93,0.0,9.72012,843.668,24114.7,80391.0,314.746,356.851,3.0,0.949307,11.7143,0.916727,81.3169,118.625,0.973473,segment_0300_app2.swc,Xu_BA071_CP_2,A01
22.0,10568.317687,2.0,22.0,10568.3,2.0,1.0,2.0,2.0,108.0,86.0,0.0,19.99,197.792,11824.6,87319.5,110.856,113.836,1.0,0.976057,9.5,0.933219,124.689,60.9943,0.932535,segment_0180_app2.swc,Xu_BA071_CP_2,A01
68.0,2463.00864,3.0,68.0,2463.01,3.0,2.0,5.0,4.0,413.67,266.196,0.0,9.32264,635.915,17727.5,51233.9,347.614,399.377,2.0,0.966128,12.4,0.953814,92.7273,116.678,0.98887,segment_0399_app2.swc,Xu_BA071_CP_2,A01
38.0,1017.87602,2.0,38.0,1017.88,2.0,1.0,2.0,2.0,330.019,44.2831,0.0,7.9466,351.666,8494.42,21693.4,290.482,299.678,1.0,0.973045,17.5,1.02467,156.359,138.172,0.973154,segment_0166_app2.swc,Xu_BA071_CP_2,A01
49.0,5026.548246,3.0,49.0,5026.55,3.0,3.0,7.0,5.0,260.707,131.25,0.0,16.6834,437.041,21552.2,113426.0,219.542,228.557,2.0,0.965312,5.85714,0.909886,87.4238,100.443,1.0322,segment_0045_app2.swc,Xu_BA071_CP_2,A01
97.0,3216.990877,2.0,97.0,3216.99,2.0,4.0,8.0,5.0,428.098,342.949,0.0,8.2219,911.722,22356.8,58611.5,221.574,269.814,3.0,0.971552,11.0,0.96125,105.457,110.153,0.997854,segment_0310_app2.swc,Xu_BA071_CP_2,A01
66.0,4536.459792,3.0,66.0,4536.46,3.0,3.0,7.0,5.0,195.249,319.064,0.0,11.3014,593.501,18078.1,64985.6,216.272,225.559,2.0,0.984828,8.28571,0.939507,57.651,84.2476,1.01186,segment_0233_app2.swc,Xu_BA071_CP_2,A01
59.0,4071.504079,2.0,59.0,4071.5,2.0,3.0,6.0,4.0,94.6085,373.738,0.0,16.9743,550.018,29000.0,150502.0,201.813,216.089,2.0,0.98666,8.66667,0.915741,99.527,74.3464,1.03582,segment_0243_app2.swc,Xu_BA071_CP_2,A01
59.0,3631.681108,2.0,59.0,3631.68,2.0,1.0,2.0,2.0,127.613,548.546,0.0,12.5776,569.859,22494.4,80323.7,389.725,394.135,1.0,0.992281,28.0,0.876168,174.136,170.943,0.977368,segment_0223_app2.swc,Xu_BA071_CP_2,A01
23.0,4071.504079,2.0,23.0,4071.5,2.0,1.0,2.0,2.0,141.487,162.447,0.0,16.7331,216.276,11729.1,60678.8,118.799,119.283,1.0,0.997127,10.0,0.916667,178.705,174.982,0.945552,segment_0264_app2.swc,Xu_BA071_CP_2,A01
15.0,7853.981634,2.0,15.0,7853.98,2.0,1.0,2.0,2.0,49.0,94.5744,0.0,22.4146,130.86,9313.75,62432.2,76.6942,76.81,1.0,0.998939,6.0,0.876608,93.7774,91.4819,0.954196,segment_0396_app2.swc,Xu_BA071_CP_2,A01
55.0,2827.433388,2.0,55.0,2827.43,2.0,1.0,2.0,2.0,496.015,146.132,0.0,10.0815,524.262,16099.7,47873.6,343.284,349.233,1.0,0.989298,26.0,0.979353,178.364,174.92,0.976165,segment_0094_app2.swc,Xu_BA071_CP_2,A01
69.0,2123.716634,2.0,69.0,2123.72,2.0,1.0,2.0,2.0,142.341,611.421,0.0,8.49727,662.307,17187.5,43213.4,471.955,482.124,1.0,0.961636,33.0,0.961538,142.494,152.45,1.04139,segment_0357_app2.swc,Xu_BA071_CP_2,A01
58.0,3216.990877,2.0,58.0,3216.99,2.0,2.0,4.0,3.0,257.812,422.208,0.0,19.2829,549.167,33798.9,182008.0,319.274,322.383,2.0,0.985674,13.25,0.97749,130.911,130.831,1.00865,segment_0214_app2.swc,Xu_BA071_CP_2,A01
38.0,6082.123377,3.0,38.0,6082.12,3.0,1.0,3.0,3.0,238.211,172.664,0.0,16.279,355.41,17753.0,99986.8,198.855,208.363,1.0,0.963702,11.3333,0.912429,170.529,167.326,0.931248,segment_0141_app2.swc,Xu_BA071_CP_2,A01
130.0,5026.548246,3.0,130.0,5026.55,3.0,8.0,17.0,10.0,463.148,321.594,0.0,11.1416,1208.14,39452.9,134679.0,351.873,357.06,4.0,0.983457,6.58824,0.869873,71.4704,75.6958,1.06781,segment_0072_app2.swc,Xu_BA071_CP_2,A01
31.0,10568.317687,2.0,31.0,10568.3,2.0,1.0,2.0,2.0,265.396,79.0495,0.0,33.272,297.1,32082.8,302387.0,177.344,178.719,1.0,0.921868,14.0,0.866852,132.906,168.834,0.937235,segment_0410_app2.swc,Xu_BA071_CP_2,A01
90.0,2123.716634,2.0,90.0,2123.72,2.0,1.0,2.0,2.0,585.646,574.865,0.0,10.4494,873.3,28387.9,88711.8,706.44,734.559,1.0,0.931483,43.5,0.961538,168.922,148.286,0.982873,segment_0025_app2.swc,Xu_BA071_CP_2,A01
119.0,23235.219266,3.0,119.0,23235.2,3.0,3.0,7.0,5.0,262.539,509.239,0.0,44.7095,1143.74,159820.0,1.91305,359.935,601.775,3.0,0.965792,15.8571,0.964082,75.8641,107.619,1.02624,segment_0370_app2.swc,Xu_BA071_CP_2,A01
58.0,3631.681108,2.0,58.0,3631.68,2.0,1.0,2.0,2.0,163.181,508.228,0.0,12.244,561.362,21563.9,103738.0,423.615,456.214,1.0,0.938964,27.5,0.968447,175.732,176.697,1.0106,segment_0116_app2.swc,Xu_BA071_CP_2,A01
225.0,4536.459792,3.0,225.0,4536.46,3.0,3.0,7.0,5.0,1003.32,437.852,0.0,7.27875,2196.62,48784.5,120078.0,961.75,1234.76,3.0,0.877695,31.0,0.906101,60.7648,95.7634,1.05834,segment_0062_app2.swc,Xu_BA071_CP_2,A01
19.0,8494.866535,2.0,19.0,8494.87,2.0,1.0,2.0,2.0,114.046,125.159,0.0,29.9891,171.915,16636.4,155744.0,115.261,116.581,1.0,0.987359,8.0,0.985285,177.152,170.612,1.0,segment_0327_app2.swc,Xu_BA071_CP_2,A01
159.0,9160.884178,5.0,159.0,9160.88,5.0,6.0,15.0,10.0,431.814,325.836,0.0,12.2741,1504.19,54519.6,235357.0,274.368,285.401,3.0,0.972802,9.53333,0.881086,56.983,47.6735,1.05006,segment_0151_app2.swc,Xu_BA071_CP_2,A01
84.0,5541.769441,2.0,84.0,5541.77,2.0,2.0,4.0,3.0,514.882,292.247,0.0,11.1475,815.135,28380.7,128173.0,351.182,398.32,2.0,0.952731,19.75,0.882095,110.846,75.0261,0.963195,segment_0386_app2.swc,Xu_BA071_CP_2,A01
1.0,2827.433388,0.0,1.0,2827.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0285_app2.swc,Xu_BA071_CP_2,A01
62.0,5026.548246,2.0,62.0,5026.55,2.0,1.0,2.0,2.0,505.054,294.68,0.0,15.498,601.987,29357.9,129431.0,344.037,348.216,1.0,0.971463,29.5,0.95,170.583,171.309,0.966712,segment_0119_app2.swc,Xu_BA071_CP_2,A01
147.0,4071.504079,3.0,147.0,4071.5,3.0,9.0,19.0,11.0,358.477,458.473,0.0,9.52079,1381.88,39676.8,128012.0,270.137,300.184,5.0,0.984598,6.68421,0.800316,74.272,86.2403,1.0249,segment_0360_app2.swc,Xu_BA071_CP_2,A01
56.0,2123.716634,2.0,56.0,2123.72,2.0,2.0,4.0,3.0,398.372,161.25,0.0,11.1629,525.316,18189.9,63603.1,228.598,230.907,2.0,0.9894,12.75,0.946425,131.199,151.2,0.996605,segment_0263_app2.swc,Xu_BA071_CP_2,A01
54.0,4071.504079,4.0,54.0,4071.5,4.0,3.0,8.0,6.0,198.257,193.0,0.0,12.3136,490.429,17870.1,63973.1,175.866,199.473,3.0,0.956164,5.625,0.915025,70.2247,107.978,1.00579,segment_0253_app2.swc,Xu_BA071_CP_2,A01
42.0,5026.548246,2.0,42.0,5026.55,2.0,3.0,6.0,4.0,161.678,246.695,0.0,20.3914,386.821,24462.1,155330.0,176.28,184.436,3.0,0.985054,5.83333,0.934277,101.519,107.583,0.970553,segment_0337_app2.swc,Xu_BA071_CP_2,A01
124.0,4071.504079,3.0,124.0,4071.5,3.0,3.0,7.0,5.0,612.632,360.655,0.0,8.56084,1193.29,31132.2,92957.7,389.293,398.231,2.0,0.955885,16.5714,0.864165,83.1094,79.8346,1.00868,segment_0328_app2.swc,Xu_BA071_CP_2,A01
59.0,4536.459792,2.0,59.0,4536.46,2.0,1.0,2.0,2.0,376.444,366.446,0.0,14.7316,569.449,26325.3,128041.0,342.153,367.852,1.0,0.927999,28.0,0.894737,173.527,164.127,0.960436,segment_0106_app2.swc,Xu_BA071_CP_2,A01
145.0,1520.530844,2.0,145.0,1520.53,2.0,2.0,4.0,3.0,659.531,967.52,0.0,6.31538,1424.32,28249.2,53250.5,768.224,826.291,2.0,0.965646,35.0,0.770221,155.622,161.442,0.970613,segment_0389_app2.swc,Xu_BA071_CP_2,A01
43.0,2463.00864,2.0,43.0,2463.01,2.0,1.0,2.0,2.0,250.905,321.233,0.0,11.7773,415.874,15633.3,59135.7,275.374,276.674,1.0,0.987371,20.0,1.00938,175.334,162.787,0.956784,segment_0350_app2.swc,Xu_BA071_CP_2,A01
65.0,4071.504079,3.0,65.0,4071.5,3.0,5.0,11.0,7.0,186.156,263.208,0.0,9.94608,575.065,15665.1,55180.8,181.819,184.652,3.0,0.993848,4.81818,0.820817,85.0329,85.9976,1.0809,segment_0109_app2.swc,Xu_BA071_CP_2,A01
63.0,7853.981634,3.0,63.0,7853.98,3.0,4.0,9.0,6.0,204.498,242.249,0.0,18.5194,583.474,33456.7,214089.0,222.875,282.194,2.0,0.975406,5.88889,0.900973,87.542,114.311,1.00103,segment_0084_app2.swc,Xu_BA071_CP_2,A01
76.0,4536.459792,3.0,76.0,4536.46,3.0,1.0,3.0,3.0,565.115,219.578,0.0,13.3652,734.911,30428.7,128450.0,369.24,395.395,1.0,0.96332,24.0,0.879323,119.318,137.01,0.967129,segment_0338_app2.swc,Xu_BA071_CP_2,A01
1.0,157632.552987,0.0,1.0,157633.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0005_app2.swc,Xu_BA071_CP_2,A01
112.0,4536.459792,3.0,112.0,4536.46,3.0,4.0,9.0,6.0,459.649,357.219,0.0,8.76006,1065.09,28171.9,83560.9,286.645,309.157,3.0,0.956351,11.3333,0.825996,83.5856,124.38,1.0026,segment_0188_app2.swc,Xu_BA071_CP_2,A01
28.0,6082.123377,2.0,28.0,6082.12,2.0,2.0,4.0,3.0,164.124,98.9937,0.0,16.6162,247.631,12206.6,67244.7,142.499,163.238,2.0,0.970019,5.75,0.87803,101.292,101.024,1.0,segment_0308_app2.swc,Xu_BA071_CP_2,A01
82.0,12867.963509,3.0,82.0,12868.0,3.0,1.0,3.0,3.0,398.272,374.429,0.0,19.2411,790.13,46268.9,342383.0,316.596,323.307,1.0,0.855213,26.0,0.958333,137.163,157.619,0.991737,segment_0052_app2.swc,Xu_BA071_CP_2,A01
99.0,4071.504079,3.0,99.0,4071.5,3.0,3.0,7.0,5.0,553.071,282.515,0.0,8.32124,944.319,23883.7,66681.2,401.415,408.157,3.0,0.954534,13.0,0.76995,79.5758,89.0028,0.997936,segment_0035_app2.swc,Xu_BA071_CP_2,A01
1.0,22167.077764,0.0,1.0,22167.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0197_app2.swc,Xu_BA071_CP_2,A01
123.0,5541.769441,3.0,123.0,5541.77,3.0,7.0,15.0,9.0,368.423,303.824,0.0,13.2711,1142.82,45777.7,189911.0,289.862,298.587,4.0,0.979855,7.13333,0.83515,68.5547,73.8673,1.01255,segment_0171_app2.swc,Xu_BA071_CP_2,A01
45.0,1809.557368,2.0,45.0,1809.56,2.0,2.0,4.0,3.0,306.585,117.856,0.0,9.43851,410.846,11539.4,35182.2,164.016,174.363,2.0,0.973123,10.0,0.989332,112.972,124.832,0.948453,segment_0400_app2.swc,Xu_BA071_CP_2,A01
44.0,1520.530844,2.0,44.0,1520.53,2.0,1.0,2.0,2.0,375.049,94.2223,0.0,8.61987,413.24,10894.1,29042.4,251.347,254.013,1.0,0.973293,20.5,0.947391,178.564,136.733,1.00824,segment_0273_app2.swc,Xu_BA071_CP_2,A01
65.0,3216.990877,3.0,65.0,3216.99,3.0,2.0,5.0,4.0,257.168,275.979,0.0,12.4049,614.984,23769.1,92281.6,184.869,197.551,2.0,0.968957,11.8,0.837089,85.6149,73.1367,0.94429,segment_0234_app2.swc,Xu_BA071_CP_2,A01
43.0,1809.557368,2.0,43.0,1809.56,2.0,1.0,2.0,2.0,157.857,373.874,0.0,8.99582,410.582,11547.7,33052.3,255.421,256.904,1.0,0.988284,20.0,1.0,177.079,173.821,0.95792,segment_0204_app2.swc,Xu_BA071_CP_2,A01
129.0,9160.884178,3.0,129.0,9160.88,3.0,3.0,7.0,5.0,346.596,561.137,0.0,15.0618,1226.86,55962.0,301066.0,493.442,567.289,2.0,0.947569,17.2857,0.968408,71.3346,81.7935,1.04758,segment_0136_app2.swc,Xu_BA071_CP_2,A01
39.0,7853.981634,3.0,39.0,7853.98,3.0,2.0,5.0,4.0,216.124,106.0,0.0,18.4629,353.504,19389.0,134848.0,172.31,178.377,2.0,0.945053,6.6,0.896042,94.0037,72.4689,1.02531,segment_0161_app2.swc,Xu_BA071_CP_2,A01
73.0,3937.229989,1.0,73.0,3937.23,1.0,2.0,5.0,3.0,552.849,156.781,0.0,13.9121,695.355,29264.9,127885.0,552.994,615.466,3.0,0.957144,13.4,0.835617,50.9699,79.8133,0.971596,segment_0307_app2.swc,Xu_BA071_CP_2,A01
68.0,6082.123377,3.0,68.0,6082.12,3.0,2.0,5.0,4.0,297.072,298.281,0.0,15.9623,638.633,30576.6,148005.0,178.937,184.152,2.0,0.9847,12.4,0.91812,86.85,88.8628,0.986682,segment_0187_app2.swc,Xu_BA071_CP_2,A01
87.0,7853.981634,2.0,87.0,7853.98,2.0,5.0,11.0,7.0,328.421,268.672,0.0,14.9901,802.4,35880.2,187191.0,205.543,245.773,3.0,0.980746,6.81818,0.889807,72.8486,86.9136,1.044,segment_0139_app2.swc,Xu_BA071_CP_2,A01
